date,channel,impressions,clicks,spend,conversions,revenue,ctr,conversion_rate,cpc,cpa,roi
2024-03-28,Facebook Ads,1045,59,82.32,3,428.74,0.05645933014354067,0.05084745762711865,1.3952542372881356,27.439999999999998,4.20821185617104
2024-03-28,Email,1085,48,4.8,4,459.8,0.04423963133640553,0.08333333333333333,0.09999999999999999,1.2,94.79166666666667
2024-03-28,Instagram,1183,54,63.84,2,235.51,0.04564666103127642,0.037037037037037035,1.1822222222222223,31.92,2.6890664160401
2024-03-28,LinkedIn,1187,57,87.57,3,344.59,0.04802021903959562,0.05263157894736842,1.536315789473684,29.189999999999998,2.935023409843554
2024-03-29,Google Ads,979,46,54.41,1,133.74,0.04698672114402452,0.021739130434782608,1.1828260869565217,54.41,1.45800404337438
2024-03-29,Facebook Ads,1015,58,89.87,3,390.84,0.05714285714285714,0.05172413793103448,1.5494827586206896,29.956666666666667,3.348948481139423
2024-03-29,Email,1099,52,5.2,1,142.13,0.047315741583257506,0.019230769230769232,0.1,5.2,26.33269230769231
2024-03-29,Instagram,1158,65,35.6,2,116.91,0.05613126079447323,0.03076923076923077,0.5476923076923077,17.8,2.2839887640449437
2024-03-29,LinkedIn,1211,46,37.57,3,415.83,0.037985136251032205,0.06521739130434782,0.8167391304347826,12.523333333333333,10.068139472983763
2024-03-30,Google Ads,969,46,91.81,0,0.0,0.047471620227038186,0.0,1.9958695652173915,,-1.0
2024-03-30,Facebook Ads,1061,51,30.63,4,526.79,0.04806786050895382,0.0784313725490196,0.6005882352941176,7.6575,16.198498204374797
2024-03-30,Email,1045,51,5.1,1,96.91,0.04880382775119617,0.0196078431372549,0.09999999999999999,5.1,18.001960784313727
2024-03-30,Instagram,1126,59,115.62,3,440.33,0.052397868561278864,0.05084745762711865,1.9596610169491526,38.54,2.8084241480712677
2024-03-30,LinkedIn,1194,68,64.54,1,62.97,0.05695142378559464,0.014705882352941176,0.9491176470588236,64.54,-0.02432599938022943
2024-03-31,Google Ads,977,50,40.79,2,129.38,0.0511770726714432,0.04,0.8158,20.395,2.171855847021329
2024-03-31,Facebook Ads,1035,54,66.25,1,106.34,0.05217391304347826,0.018518518518518517,1.2268518518518519,66.25,0.6051320754716981
2024-03-31,Email,1132,52,5.2,1,98.78,0.045936395759717315,0.019230769230769232,0.1,5.2,17.996153846153845
2024-03-31,Instagram,1092,52,30.44,1,95.84,0.047619047619047616,0.019230769230769232,0.5853846153846154,30.44,2.1484888304862024
2024-03-31,LinkedIn,1223,43,56.2,3,446.84,0.03515944399018806,0.06976744186046512,1.3069767441860465,18.733333333333334,6.950889679715302
2024-04-01,Google Ads,1045,51,82.24,1,98.32,0.04880382775119617,0.0196078431372549,1.6125490196078431,82.24,0.19552529182879377
2024-04-01,Facebook Ads,1086,39,38.7,1,126.24,0.03591160220994475,0.02564102564102564,0.9923076923076923,38.7,2.262015503875969
2024-04-01,Email,1056,51,5.1,1,116.17,0.048295454545454544,0.0196078431372549,0.09999999999999999,5.1,21.778431372549022
2024-04-01,Instagram,1108,56,46.37,1,132.57,0.05054151624548736,0.017857142857142856,0.8280357142857142,46.37,1.8589605348285527
2024-04-01,LinkedIn,1178,73,52.16,2,259.55,0.06196943972835314,0.0273972602739726,0.7145205479452055,26.08,3.9760352760736204
2024-04-02,Google Ads,988,58,87.53,0,0.0,0.058704453441295545,0.0,1.5091379310344828,,-1.0
2024-04-02,Facebook Ads,1093,61,110.17,2,225.47,0.055809698078682524,0.03278688524590164,1.8060655737704918,55.085,1.0465644004719978
2024-04-02,Email,1125,45,4.5,0,0.0,0.04,0.0,0.1,,-1.0
2024-04-02,Instagram,1209,65,55.72,4,387.23,0.053763440860215055,0.06153846153846154,0.8572307692307692,13.93,5.9495692749461595
2024-04-02,LinkedIn,1197,57,65.26,2,299.91,0.047619047619047616,0.03508771929824561,1.1449122807017544,32.63,3.5956175298804784
2024-04-03,Google Ads,1026,33,18.01,0,0.0,0.03216374269005848,0.0,0.5457575757575758,,-1.0
2024-04-03,Facebook Ads,1051,43,23.75,1,93.82,0.04091341579448145,0.023255813953488372,0.5523255813953488,23.75,2.950315789473684
2024-04-03,Email,1137,51,5.1,1,54.96,0.044854881266490766,0.0196078431372549,0.09999999999999999,5.1,9.776470588235295
2024-04-03,Instagram,1173,54,41.05,1,130.14,0.04603580562659847,0.018518518518518517,0.7601851851851852,41.05,2.1702801461632153
2024-04-03,LinkedIn,1189,53,45.34,3,319.73,0.044575273338940284,0.05660377358490566,0.8554716981132076,15.113333333333335,6.051830613145125
2024-04-04,Google Ads,1058,53,92.24,1,127.52,0.0500945179584121,0.018867924528301886,1.740377358490566,92.24,0.38248048568950566
2024-04-04,Facebook Ads,1023,42,63.08,3,229.65,0.04105571847507331,0.07142857142857142,1.5019047619047619,21.026666666666667,2.640615091946734
2024-04-04,Email,1111,53,5.3,4,553.94,0.04770477047704771,0.07547169811320754,0.09999999999999999,1.325,103.5169811320755
2024-04-04,Instagram,1175,53,27.32,2,241.25,0.0451063829787234,0.03773584905660377,0.5154716981132076,13.66,7.830527086383602
2024-04-04,LinkedIn,1181,56,49.93,2,266.91,0.04741744284504657,0.03571428571428571,0.8916071428571428,24.965,4.345683957540557
2024-04-05,Google Ads,1062,52,30.82,0,0.0,0.04896421845574388,0.0,0.5926923076923077,,-1.0
2024-04-05,Facebook Ads,1059,44,53.08,1,125.12,0.04154863078375826,0.022727272727272728,1.2063636363636363,53.08,1.3571966842501886
2024-04-05,Email,1126,62,6.2,0,0.0,0.055062166962699825,0.0,0.1,,-1.0
2024-04-05,Instagram,1166,58,106.91,4,325.55,0.04974271012006861,0.06896551724137931,1.8432758620689655,26.7275,2.045084650640726
2024-04-05,LinkedIn,1219,64,64.84,2,266.19,0.052502050861361775,0.03125,1.013125,32.42,3.105336212214682
2024-04-06,Google Ads,957,42,52.05,0,0.0,0.0438871473354232,0.0,1.2392857142857143,,-1.0
2024-04-06,Facebook Ads,1044,49,90.83,1,123.3,0.04693486590038314,0.02040816326530612,1.853673469387755,90.83,0.3574810084773753
2024-04-06,Email,1115,65,6.5,2,279.68,0.05829596412556054,0.03076923076923077,0.1,3.25,42.027692307692305
2024-04-06,Instagram,1140,48,81.67,0,0.0,0.042105263157894736,0.0,1.7014583333333333,,-1.0
2024-04-06,LinkedIn,1196,53,85.24,0,0.0,0.04431438127090301,0.0,1.6083018867924528,,-1.0
2024-04-07,Google Ads,1003,48,45.34,3,395.62,0.047856430707876374,0.0625,0.9445833333333334,15.113333333333335,7.7256285840317585
2024-04-07,Facebook Ads,1036,44,52.22,0,0.0,0.04247104247104247,0.0,1.1868181818181818,,-1.0
2024-04-07,Email,1075,53,5.3,3,293.21,0.04930232558139535,0.05660377358490566,0.09999999999999999,1.7666666666666666,54.32264150943396
2024-04-07,Instagram,1135,65,52.88,0,0.0,0.05726872246696035,0.0,0.8135384615384615,,-1.0
2024-04-07,LinkedIn,1198,60,102.76,4,353.84,0.05008347245409015,0.06666666666666667,1.7126666666666668,25.69,2.4433631763332033
2024-04-08,Google Ads,996,70,133.04,2,206.31,0.07028112449799197,0.02857142857142857,1.9005714285714284,66.52,0.5507366205652436
2024-04-08,Facebook Ads,1041,49,33.05,1,143.85,0.04707012487992315,0.02040816326530612,0.6744897959183673,33.05,3.35249621785174
2024-04-08,Email,1116,58,5.8,1,133.36,0.05197132616487455,0.017241379310344827,0.09999999999999999,5.8,21.993103448275864
2024-04-08,Instagram,1184,66,43.48,2,182.63,0.05574324324324324,0.030303030303030304,0.6587878787878787,21.74,3.2003219871205157
2024-04-08,LinkedIn,1218,57,44.04,1,132.73,0.046798029556650245,0.017543859649122806,0.7726315789473684,44.04,2.0138510445049955
2024-04-09,Google Ads,920,41,54.76,0,0.0,0.04456521739130435,0.0,1.3356097560975608,,-1.0
2024-04-09,Facebook Ads,1022,62,90.09,2,180.64,0.060665362035225046,0.03225806451612903,1.4530645161290323,45.045,1.0051060051060048
2024-04-09,Email,1126,50,5.0,1,134.47,0.04440497335701599,0.02,0.1,5.0,25.894
2024-04-09,Instagram,1143,42,53.39,1,107.3,0.03674540682414698,0.023809523809523808,1.2711904761904762,53.39,1.0097396516201536
2024-04-09,LinkedIn,1182,66,129.86,6,537.09,0.05583756345177665,0.09090909090909091,1.9675757575757578,21.643333333333334,3.1359156014169103
2024-04-10,Google Ads,1022,66,110.55,1,149.03,0.06457925636007827,0.015151515151515152,1.675,110.55,0.3480777928539123
2024-04-10,Facebook Ads,1065,45,34.73,1,72.27,0.04225352112676056,0.022222222222222223,0.7717777777777777,34.73,1.080909876187734
2024-04-10,Email,1081,63,6.3,1,91.81,0.058279370952821465,0.015873015873015872,0.09999999999999999,6.3,13.573015873015875
2024-04-10,Instagram,1177,55,35.77,0,0.0,0.04672897196261682,0.0,0.6503636363636364,,-1.0
2024-04-10,LinkedIn,1210,66,115.66,6,381.28,0.05454545454545454,0.09090909090909091,1.7524242424242424,19.276666666666667,2.2965588794743215
2024-04-11,Google Ads,974,63,36.28,0,0.0,0.0646817248459959,0.0,0.5758730158730159,,-1.0
2024-04-11,Facebook Ads,1040,48,80.69,1,54.03,0.046153846153846156,0.020833333333333332,1.6810416666666665,80.69,-0.3304002974346263
2024-04-11,Email,1108,54,5.4,1,140.42,0.048736462093862815,0.018518518518518517,0.1,5.4,25.0037037037037
2024-04-11,Instagram,1138,52,90.92,3,217.3,0.04569420035149385,0.057692307692307696,1.7484615384615385,30.30666666666667,1.39001319841619
2024-04-11,LinkedIn,1170,82,96.36,2,274.14,0.07008547008547009,0.024390243902439025,1.1751219512195121,48.18,1.844956413449564
2024-04-12,Google Ads,947,53,65.66,1,83.44,0.0559662090813094,0.018867924528301886,1.2388679245283019,65.66,0.2707889125799574
2024-04-12,Facebook Ads,1040,50,85.41,2,130.78,0.04807692307692308,0.04,1.7082,42.705,0.5312024353120244
2024-04-12,Email,1061,57,5.7,2,111.34,0.05372290292177191,0.03508771929824561,0.1,2.85,18.53333333333333
2024-04-12,Instagram,1170,46,43.51,1,91.13,0.039316239316239315,0.021739130434782608,0.9458695652173913,43.51,1.09446104343829
2024-04-12,LinkedIn,1172,68,49.94,4,344.19,0.05802047781569966,0.058823529411764705,0.7344117647058823,12.485,5.892070484581498
2024-04-13,Google Ads,1016,42,30.84,3,443.18,0.04133858267716536,0.07142857142857142,0.7342857142857143,10.28,13.37029831387808
2024-04-13,Facebook Ads,1080,56,80.03,1,92.75,0.05185185185185185,0.017857142857142856,1.429107142857143,80.03,0.15894039735099336
2024-04-13,Email,1083,36,3.6,3,356.73,0.0332409972299169,0.08333333333333333,0.1,1.2,98.09166666666667
2024-04-13,Instagram,1186,66,114.02,0,0.0,0.05564924114671164,0.0,1.7275757575757575,,-1.0
2024-04-13,LinkedIn,1168,54,35.33,1,147.92,0.046232876712328765,0.018518518518518517,0.6542592592592592,35.33,3.186810076422304
2024-04-14,Google Ads,1016,51,70.96,1,118.25,0.05019685039370079,0.0196078431372549,1.3913725490196078,70.96,0.6664317925591884
2024-04-14,Facebook Ads,1057,50,41.97,2,146.67,0.04730368968779565,0.04,0.8393999999999999,20.985,2.4946390278770547
2024-04-14,Email,1112,60,6.0,0,0.0,0.0539568345323741,0.0,0.1,,-1.0
2024-04-14,Instagram,1190,63,76.72,4,332.79,0.052941176470588235,0.06349206349206349,1.2177777777777778,19.18,3.3377215849843593
2024-04-14,LinkedIn,1197,58,31.42,3,277.92,0.04845446950710108,0.05172413793103448,0.5417241379310345,10.473333333333334,7.845321451304901
2024-04-15,Google Ads,1004,50,97.4,0,0.0,0.049800796812749,0.0,1.9480000000000002,,-1.0
2024-04-15,Facebook Ads,1057,43,27.3,1,84.1,0.04068117313150426,0.023255813953488372,0.6348837209302326,27.3,2.0805860805860803
2024-04-15,Email,1156,52,5.2,1,102.55,0.04498269896193772,0.019230769230769232,0.1,5.2,18.721153846153843
2024-04-15,Instagram,1170,65,59.02,1,116.18,0.05555555555555555,0.015384615384615385,0.908,59.02,0.968485259234158
2024-04-15,LinkedIn,1213,51,50.25,2,211.32,0.04204451772464963,0.0392156862745098,0.9852941176470589,25.125,3.205373134328358
2024-04-16,Google Ads,985,43,80.74,1,60.34,0.04365482233502538,0.023255813953488372,1.877674418604651,80.74,-0.25266286846668307
2024-04-16,Facebook Ads,1041,59,29.5,2,171.32,0.056676272814601344,0.03389830508474576,0.5,14.75,4.8074576271186436
2024-04-16,Email,1075,67,6.7,2,117.01,0.062325581395348835,0.029850746268656716,0.1,3.35,16.464179104477612
2024-04-16,Instagram,1155,62,60.29,0,0.0,0.05367965367965368,0.0,0.9724193548387097,,-1.0
2024-04-16,LinkedIn,1203,70,67.1,2,234.5,0.058187863674147966,0.02857142857142857,0.9585714285714285,33.55,2.4947839046199705
2024-04-17,Google Ads,1017,47,32.55,1,119.34,0.046214355948869225,0.02127659574468085,0.6925531914893617,32.55,2.666359447004609
2024-04-17,Facebook Ads,1069,39,62.22,1,68.66,0.03648269410664172,0.02564102564102564,1.5953846153846154,62.22,0.10350369656059141
2024-04-17,Email,1095,36,3.6,0,0.0,0.03287671232876712,0.0,0.1,,-1.0
2024-04-17,Instagram,1101,57,37.52,2,208.87,0.051771117166212535,0.03508771929824561,0.6582456140350877,18.76,4.5668976545842215
2024-04-17,LinkedIn,1171,68,84.81,3,225.69,0.05807002561912895,0.04411764705882353,1.2472058823529413,28.27,1.661124867350548
2024-04-18,Google Ads,982,51,61.16,0,0.0,0.051934826883910386,0.0,1.1992156862745098,,-1.0
2024-04-18,Facebook Ads,1055,59,97.34,2,166.27,0.055924170616113746,0.03389830508474576,1.6498305084745764,48.67,0.7081364290117116
2024-04-18,Email,1117,61,6.1,1,143.47,0.05461056401074306,0.01639344262295082,0.09999999999999999,6.1,22.519672131147544
2024-04-18,Instagram,1124,65,65.58,2,132.38,0.05782918149466192,0.03076923076923077,1.0089230769230768,32.79,1.0186032326928942
2024-04-18,LinkedIn,1195,68,124.09,2,177.45,0.05690376569037657,0.029411764705882353,1.8248529411764707,62.045,0.4300104762672253
2024-04-19,Google Ads,1015,51,87.75,3,344.63,0.05024630541871921,0.058823529411764705,1.7205882352941178,29.25,2.9274074074074075
2024-04-19,Facebook Ads,1128,46,63.14,1,83.81,0.040780141843971635,0.021739130434782608,1.372608695652174,63.14,0.3273677541970225
2024-04-19,Email,1056,48,4.8,0,0.0,0.045454545454545456,0.0,0.09999999999999999,,-1.0
2024-04-19,Instagram,1155,43,43.78,2,208.06,0.03722943722943723,0.046511627906976744,1.018139534883721,21.89,3.7523983554134306
2024-04-19,LinkedIn,1140,63,45.81,2,219.14,0.05526315789473684,0.031746031746031744,0.7271428571428572,22.905,3.7836716874044964
2024-04-20,Google Ads,946,53,92.36,0,0.0,0.056025369978858354,0.0,1.7426415094339622,,-1.0
2024-04-20,Facebook Ads,1062,61,116.59,0,0.0,0.05743879472693032,0.0,1.9113114754098361,,-1.0
2024-04-20,Email,1206,64,6.4,1,101.63,0.05306799336650083,0.015625,0.1,6.4,14.879687499999998
2024-04-20,Instagram,1158,46,28.94,3,234.1,0.039723661485319514,0.06521739130434782,0.6291304347826088,9.646666666666667,7.089149965445749
2024-04-20,LinkedIn,1155,51,94.53,1,71.63,0.04415584415584416,0.0196078431372549,1.8535294117647059,94.53,-0.24225113720512012
2024-04-21,Google Ads,995,47,79.88,1,132.59,0.04723618090452261,0.02127659574468085,1.6995744680851064,79.88,0.6598647971957938
2024-04-21,Facebook Ads,1062,50,96.85,1,110.51,0.047080979284369114,0.02,1.9369999999999998,96.85,0.1410428497676821
2024-04-21,Email,1071,48,4.8,0,0.0,0.04481792717086835,0.0,0.09999999999999999,,-1.0
2024-04-21,Instagram,1177,56,34.73,2,132.67,0.0475785896346644,0.03571428571428571,0.6201785714285714,17.365,2.820040310970343
2024-04-21,LinkedIn,1165,67,73.48,3,294.99,0.05751072961373391,0.04477611940298507,1.0967164179104478,24.493333333333336,3.014561785519869
2024-04-22,Google Ads,989,47,27.87,0,0.0,0.047522750252780584,0.0,0.5929787234042554,,-1.0
2024-04-22,Facebook Ads,1056,52,29.44,0,0.0,0.04924242424242424,0.0,0.5661538461538462,,-1.0
2024-04-22,Email,1114,67,6.7,1,57.72,0.06014362657091562,0.014925373134328358,0.1,6.7,7.614925373134327
2024-04-22,Instagram,1113,52,45.18,1,148.95,0.04672057502246182,0.019230769230769232,0.8688461538461538,45.18,2.296812749003984
2024-04-22,LinkedIn,1219,60,79.93,0,0.0,0.04922067268252666,0.0,1.3321666666666667,,-1.0
2024-04-23,Google Ads,1016,55,61.77,0,0.0,0.054133858267716536,0.0,1.1230909090909091,,-1.0
2024-04-23,Facebook Ads,1016,63,100.36,1,89.31,0.06200787401574803,0.015873015873015872,1.593015873015873,100.36,-0.11010362694300516
2024-04-23,Email,1073,48,4.8,2,209.39,0.04473438956197577,0.041666666666666664,0.09999999999999999,2.4,42.62291666666666
2024-04-23,Instagram,1148,56,57.39,3,447.75,0.04878048780487805,0.05357142857142857,1.0248214285714285,19.13,6.801881860951386
2024-04-23,LinkedIn,1172,69,75.83,2,295.64,0.05887372013651877,0.028985507246376812,1.0989855072463768,37.915,2.898720822893314
2024-04-24,Google Ads,967,48,54.24,1,133.26,0.04963805584281282,0.020833333333333332,1.1300000000000001,54.24,1.4568584070796455
2024-04-24,Facebook Ads,1081,48,34.08,1,104.86,0.04440333024976873,0.020833333333333332,0.71,34.08,2.0768779342723005
2024-04-24,Email,1091,56,5.6,4,551.84,0.051329055912007336,0.07142857142857142,0.09999999999999999,1.4,97.54285714285714
2024-04-24,Instagram,1119,62,86.22,2,132.29,0.05540661304736372,0.03225806451612903,1.3906451612903226,43.11,0.5343307817211783
2024-04-24,LinkedIn,1197,53,85.51,0,0.0,0.04427736006683375,0.0,1.6133962264150945,,-1.0
2024-04-25,Google Ads,1028,50,67.55,2,247.01,0.048638132295719845,0.04,1.351,33.775,2.6566987416728347
2024-04-25,Facebook Ads,1060,53,59.82,1,101.37,0.05,0.018867924528301886,1.1286792452830188,59.82,0.6945837512537614
2024-04-25,Email,1079,45,4.5,2,104.79,0.04170528266913809,0.044444444444444446,0.1,2.25,22.28666666666667
2024-04-25,Instagram,1158,56,35.68,2,210.11,0.04835924006908463,0.03571428571428571,0.6371428571428571,17.84,4.888733183856503
2024-04-25,LinkedIn,1191,49,66.92,4,438.78,0.04114189756507137,0.08163265306122448,1.3657142857142857,16.73,5.556784219964135
2024-04-26,Google Ads,1031,48,43.35,0,0.0,0.04655674102812803,0.0,0.9031250000000001,,-1.0
2024-04-26,Facebook Ads,1031,50,31.58,0,0.0,0.04849660523763336,0.0,0.6315999999999999,,-1.0
2024-04-26,Email,1070,54,5.4,0,0.0,0.05046728971962617,0.0,0.1,,-1.0
2024-04-26,Instagram,1167,52,61.76,2,232.61,0.044558697514995714,0.038461538461538464,1.1876923076923076,30.88,2.7663536269430056
2024-04-26,LinkedIn,1218,57,32.71,1,139.74,0.046798029556650245,0.017543859649122806,0.5738596491228071,32.71,3.2720880464689697
2024-04-27,Google Ads,976,42,52.5,1,73.91,0.0430327868852459,0.023809523809523808,1.25,52.5,0.40780952380952373
2024-04-27,Facebook Ads,1076,56,45.61,4,458.24,0.05204460966542751,0.07142857142857142,0.8144642857142858,11.4025,9.046919535189652
2024-04-27,Email,1164,66,6.6,2,245.86,0.05670103092783505,0.030303030303030304,0.09999999999999999,3.3,36.25151515151516
2024-04-27,Instagram,1157,48,54.78,2,249.04,0.04148660328435609,0.041666666666666664,1.14125,27.39,3.546184738955823
2024-04-27,LinkedIn,1171,63,105.53,5,435.12,0.053800170794193,0.07936507936507936,1.6750793650793652,21.106,3.1231877191320008
2024-04-28,Google Ads,1024,33,63.84,0,0.0,0.0322265625,0.0,1.9345454545454546,,-1.0
2024-04-28,Facebook Ads,986,49,47.8,2,275.1,0.04969574036511156,0.04081632653061224,0.9755102040816326,23.9,4.755230125523013
2024-04-28,Email,1080,41,4.1,0,0.0,0.03796296296296296,0.0,0.09999999999999999,,-1.0
2024-04-28,Instagram,1222,63,92.52,2,123.99,0.05155482815057283,0.031746031746031744,1.4685714285714284,46.26,0.3401426718547341
2024-04-28,LinkedIn,1181,38,73.29,1,116.23,0.03217612193056731,0.02631578947368421,1.928684210526316,73.29,0.58589166325556
2024-04-29,Google Ads,1024,67,119.78,0,0.0,0.0654296875,0.0,1.7877611940298508,,-1.0
2024-04-29,Facebook Ads,1074,49,36.91,0,0.0,0.04562383612662942,0.0,0.7532653061224489,,-1.0
2024-04-29,Email,1098,62,6.2,3,314.67,0.056466302367941715,0.04838709677419355,0.1,2.066666666666667,49.75322580645162
2024-04-29,Instagram,1116,48,72.31,2,172.6,0.043010752688172046,0.041666666666666664,1.5064583333333335,36.155,1.3869450974968882
2024-04-29,LinkedIn,1247,60,109.77,0,0.0,0.048115477145148355,0.0,1.8295,,-1.0
2024-04-30,Google Ads,1017,54,103.31,0,0.0,0.05309734513274336,0.0,1.9131481481481483,,-1.0
2024-04-30,Facebook Ads,1040,46,90.33,1,85.72,0.04423076923076923,0.021739130434782608,1.963695652173913,90.33,-0.0510350935458873
2024-04-30,Email,1085,55,5.5,1,100.78,0.05069124423963134,0.01818181818181818,0.1,5.5,17.323636363636364
2024-04-30,Instagram,1124,62,104.01,1,132.03,0.05516014234875445,0.016129032258064516,1.6775806451612905,104.01,0.26939717334871643
2024-04-30,LinkedIn,1215,69,112.34,3,246.26,0.056790123456790124,0.043478260869565216,1.6281159420289855,37.446666666666665,1.1920954246038808
2024-05-01,Google Ads,994,57,45.96,1,71.96,0.05734406438631791,0.017543859649122806,0.8063157894736842,45.96,0.5657093124456047
2024-05-01,Facebook Ads,1087,57,34.28,2,285.76,0.05243790248390064,0.03508771929824561,0.6014035087719298,17.14,7.3360560093348886
2024-05-01,Email,1093,46,4.6,1,112.13,0.042086001829826164,0.021739130434782608,0.09999999999999999,4.6,23.376086956521743
2024-05-01,Instagram,1172,47,39.91,0,0.0,0.04010238907849829,0.0,0.8491489361702127,,-1.0
2024-05-01,LinkedIn,1108,64,74.64,3,302.67,0.05776173285198556,0.046875,1.16625,24.88,3.0550643086816724
2024-05-02,Google Ads,1039,43,51.22,3,294.97,0.04138594802694899,0.06976744186046512,1.1911627906976745,17.073333333333334,4.758883248730965
2024-05-02,Facebook Ads,1025,46,46.84,0,0.0,0.0448780487804878,0.0,1.0182608695652176,,-1.0
2024-05-02,Email,1073,52,5.2,0,0.0,0.048462255358807084,0.0,0.1,,-1.0
2024-05-02,Instagram,1123,56,74.67,1,91.74,0.04986642920747997,0.017857142857142856,1.3333928571428573,74.67,0.22860586580956196
2024-05-02,LinkedIn,1188,66,127.39,0,0.0,0.05555555555555555,0.0,1.9301515151515152,,-1.0
2024-05-03,Google Ads,981,45,30.77,1,62.38,0.045871559633027525,0.022222222222222223,0.6837777777777778,30.77,1.0272993175170622
2024-05-03,Facebook Ads,990,45,59.26,0,0.0,0.045454545454545456,0.0,1.3168888888888888,,-1.0
2024-05-03,Email,1074,47,4.7,0,0.0,0.043761638733705775,0.0,0.1,,-1.0
2024-05-03,Instagram,1204,64,68.2,2,208.91,0.053156146179401995,0.03125,1.065625,34.1,2.0631964809384162
2024-05-03,LinkedIn,1161,59,74.05,4,495.79,0.050818260120585705,0.06779661016949153,1.255084745762712,18.5125,5.695340985820392
2024-05-04,Google Ads,1013,45,47.97,1,53.98,0.044422507403751234,0.022222222222222223,1.066,47.97,0.1252866374817594
2024-05-04,Facebook Ads,1127,55,59.86,3,192.36,0.048802129547471165,0.05454545454545454,1.0883636363636364,19.953333333333333,2.213498162378884
2024-05-04,Email,1127,63,6.3,2,138.4,0.055900621118012424,0.031746031746031744,0.09999999999999999,3.15,20.96825396825397
2024-05-04,Instagram,1207,58,56.29,2,171.19,0.048053024026512015,0.034482758620689655,0.9705172413793103,28.145,2.0412151359033577
2024-05-04,LinkedIn,1159,68,47.49,1,73.75,0.058671268334771355,0.014705882352941176,0.6983823529411765,47.49,0.5529585175826489
2024-05-05,Google Ads,981,49,39.5,1,130.09,0.04994903160040775,0.02040816326530612,0.8061224489795918,39.5,2.2934177215189875
2024-05-05,Facebook Ads,1016,53,81.36,1,55.57,0.05216535433070866,0.018867924528301886,1.5350943396226415,81.36,-0.31698623402163223
2024-05-05,Email,1110,64,6.4,1,79.8,0.05765765765765766,0.015625,0.1,6.4,11.468749999999998
2024-05-05,Instagram,1095,49,33.56,1,142.61,0.04474885844748858,0.02040816326530612,0.6848979591836735,33.56,3.249404052443385
2024-05-05,LinkedIn,1168,61,114.36,2,174.42,0.052226027397260275,0.03278688524590164,1.8747540983606557,57.18,0.5251836306400839
2024-05-06,Google Ads,1025,63,87.96,3,164.88,0.06146341463414634,0.047619047619047616,1.396190476190476,29.319999999999997,0.8744884038199182
2024-05-06,Facebook Ads,1026,49,92.06,1,84.21,0.04775828460038986,0.02040816326530612,1.8787755102040817,92.06,-0.08527047577666748
2024-05-06,Email,1188,48,4.8,3,320.69,0.04040404040404041,0.0625,0.09999999999999999,1.5999999999999999,65.81041666666667
2024-05-06,Instagram,1177,62,109.91,2,258.79,0.052676295666949875,0.03225806451612903,1.772741935483871,54.955,1.354562824128833
2024-05-06,LinkedIn,1271,75,43.27,2,234.75,0.059008654602675056,0.02666666666666667,0.5769333333333334,21.635,4.425236884677605
2024-05-07,Google Ads,995,51,39.76,2,209.14,0.05125628140703518,0.0392156862745098,0.7796078431372548,19.88,4.260060362173038
2024-05-07,Facebook Ads,1020,57,46.97,4,486.05,0.05588235294117647,0.07017543859649122,0.8240350877192982,11.7425,9.348094528422399
2024-05-07,Email,1182,60,6.0,0,0.0,0.050761421319796954,0.0,0.1,,-1.0
2024-05-07,Instagram,1166,52,82.79,2,246.25,0.044596912521440824,0.038461538461538464,1.5921153846153848,41.395,1.9743930426379994
2024-05-07,LinkedIn,1207,59,108.92,1,82.78,0.04888152444076222,0.01694915254237288,1.8461016949152542,108.92,-0.23999265515975027
2024-05-08,Google Ads,1032,55,98.0,1,136.96,0.05329457364341085,0.01818181818181818,1.7818181818181817,98.0,0.39755102040816337
2024-05-08,Facebook Ads,997,32,36.66,0,0.0,0.0320962888665998,0.0,1.145625,,-1.0
2024-05-08,Email,1103,58,5.8,0,0.0,0.05258386219401632,0.0,0.09999999999999999,,-1.0
2024-05-08,Instagram,1156,70,132.67,2,151.78,0.06055363321799308,0.02857142857142857,1.895285714285714,66.335,0.14404160699479923
2024-05-08,LinkedIn,1124,56,72.73,2,220.12,0.0498220640569395,0.03571428571428571,1.29875,36.365,2.026536504881067
2024-05-09,Google Ads,965,46,66.01,1,98.98,0.04766839378238342,0.021739130434782608,1.435,66.01,0.4994697773064687
2024-05-09,Facebook Ads,1053,44,75.14,0,0.0,0.04178537511870845,0.0,1.7077272727272728,,-1.0
2024-05-09,Email,1094,62,6.2,2,169.4,0.056672760511883,0.03225806451612903,0.1,3.1,26.322580645161292
2024-05-09,Instagram,1214,49,78.68,0,0.0,0.04036243822075782,0.0,1.6057142857142859,,-1.0
2024-05-09,LinkedIn,1183,52,83.77,2,117.08,0.04395604395604396,0.038461538461538464,1.6109615384615383,41.885,0.3976363853408142
2024-05-10,Google Ads,1010,42,25.72,0,0.0,0.041584158415841586,0.0,0.6123809523809524,,-1.0
2024-05-10,Facebook Ads,1024,46,31.23,0,0.0,0.044921875,0.0,0.6789130434782609,,-1.0
2024-05-10,Email,1137,52,5.2,3,228.72,0.04573438874230431,0.057692307692307696,0.1,1.7333333333333334,42.98461538461539
2024-05-10,Instagram,1142,62,84.09,1,81.55,0.0542907180385289,0.016129032258064516,1.3562903225806453,84.09,-0.030205731953859033
2024-05-10,LinkedIn,1149,51,99.42,5,682.54,0.044386422976501305,0.09803921568627451,1.9494117647058824,19.884,5.865218265942466
